,,,,,,,,,,,
NAME,DATE,RACENAME,COURSE,TRACK,DISTANCE,CONDITION,FINISHTIME,FINISHPOSITION,MARGIN,WEIGHT,SEX
GIDDY UP (J020),"Jun 22,2025",773,SHA TIN,Turf,1400,GOOD,1.22.37,8,6-1/4,132,Stallion
GIDDY UP (J020),"May 25,2025",699,SHA TIN,Turf,1200,GOOD,1.11.51,14,11-1/4,135,Stallion
GIDDY UP (J020),"Apr 30,2025",635,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.75,6,2-1/2,135,Stallion
GIDDY UP (J020),"Apr 9,2025",573,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.64,2,1,135,Stallion
GIDDY UP (J020),"Mar 19,2025",516,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.56.89,6,4,112,Stallion
GIDDY UP (J020),"Nov 17,2024",191,SHA TIN,Turf,1400,GOOD,1.22.32,9,4-1/4,120,Stallion
GIDDY UP (J020),"Oct 20,2024",118,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.66,6,3-1/2,119,Stallion
GIDDY UP (J020),"Jul 14,2024",831,SHA TIN,Turf,1400,GOOD,1.22.82,10,8-1/2,123,Stallion
GIDDY UP (J020),"Jul 6,2024",810,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.48,4,2-1/4,125,Stallion
GIDDY UP (J020),"May 22,2024",692,HAPPY VALLEY,Turf,1650,GOOD,1.40.78,7,3-1/4,124,Stallion
GIDDY UP (J020),"May 8,2024",653,HAPPY VALLEY,Turf,1650,GOOD,1.41.72,7,5-1/4,124,Stallion
GIDDY UP (J020),"Apr 17,2024",597,HAPPY VALLEY,Turf,1650,GOOD,1.41.27,3,3,127,Stallion
GIDDY UP (J020),"Mar 10,2024",493,SHA TIN,Turf,1600,GOOD TO YIELDING,1.37.24,9,4,129,Stallion
GIDDY UP (J020),"Feb 12,2024",417,SHA TIN,Turf,1400,GOOD,1.22.11,1,1,121,Stallion
GIDDY UP (J020),"Jan 13,2024",340,SHA TIN,Turf,1200,GOOD,1.09.72,5,4,124,Stallion
GIDDY UP (J020),"Dec 20,2023",268,HAPPY VALLEY,Turf,1200,GOOD,1.11.17,10,8-1/2,123,Stallion
GIDDY UP (J020),"Nov 22,2023",194,HAPPY VALLEY,Turf,1200,GOOD,1.10.21,5,3,122,Stallion
HELIOS EXPRESS (H302),"Oct 26,2025",130,SHA TIN,Turf,1200,GOOD TO FIRM,1.08.05,5,4,135,Stallion
HELIOS EXPRESS (H302),"May 31,2025",724,SHA TIN,Turf,1200,GOOD,1.08.14,1,SH,123,Stallion
HELIOS EXPRESS (H302),"Apr 27,2025",624,SHA TIN,Turf,1200,GOOD,1.08.26,3,2-1/2,126,Stallion
HELIOS EXPRESS (H302),"Mar 30,2025",549,SHA TIN,Turf,1200,GOOD,1.08.67,2,3,123,Stallion
HELIOS EXPRESS (H302),"Feb 23,2025",451,SHA TIN,Turf,1400,GOOD,1.20.56,2,1-1/2,126,Stallion
HELIOS EXPRESS (H302),"Jan 19,2025",361,SHA TIN,Turf,1200,GOOD,1.07.73,2,3-1/4,126,Stallion
HELIOS EXPRESS (H302),"Dec 8,2024",244,SHA TIN,Turf,1200,GOOD,1.08.25,2,1,126,Stallion
HELIOS EXPRESS (H302),"Nov 17,2024",188,SHA TIN,Turf,1200,GOOD,1.07.96,3,3-1/4,123,Stallion
HELIOS EXPRESS (H302),"Oct 20,2024",117,SHA TIN,Turf,1200,GOOD TO FIRM,1.07.79,2,1-1/2,115,Stallion
HELIOS EXPRESS (H302),"Mar 24,2024",528,SHA TIN,Turf,2000,GOOD TO FIRM,2.00.59,8,4-1/2,126,Stallion
HELIOS EXPRESS (H302),"Mar 3,2024",471,SHA TIN,Turf,1800,GOOD,1.47.73,1,SH,126,Stallion
HELIOS EXPRESS (H302),"Feb 4,2024",394,SHA TIN,Turf,1600,GOOD,1.34.44,1,1-3/4,126,Stallion
HELIOS EXPRESS (H302),"Jan 7,2024",324,SHA TIN,Turf,1600,GOOD,1.34.48,1,2-3/4,127,Stallion
HELIOS EXPRESS (H302),"Dec 10,2023",241,SHA TIN,Turf,1400,GOOD,1.22.42,3,1,123,Stallion
HELIOS EXPRESS (H302),"Nov 19,2023",179,SHA TIN,Turf,1200,GOOD TO FIRM,1.08.49,1,N,122,Stallion
HORSEPOWER (J431),"Oct 22,2025",119,HAPPY VALLEY,Turf,1000,GOOD,0.56.95,5,4-1/2,130,Stallion
HORSEPOWER (J431),"Jun 28,2025",794,SHA TIN,Turf,1000,GOOD,0.56.53,5,5-1/4,119,Stallion
HORSEPOWER (J431),"Jun 4,2025",736,HAPPY VALLEY,Turf,1200,GOOD TO YIELDING,1.10.44,9,4-3/4,127,Stallion
HORSEPOWER (J431),"Apr 23,2025",618,HAPPY VALLEY,Turf,1000,GOOD,0.56.34,1,1-1/4,135,Stallion
HORSEPOWER (J431),"Mar 30,2025",548,SHA TIN,Turf,1000,GOOD,0.57.15,7,3-1/2,135,Stallion
HORSEPOWER (J431),"Feb 16,2025",435,SHA TIN,Turf,1000,GOOD TO FIRM,0.56.15,1,3,131,Stallion
HORSEPOWER (J431),"Nov 27,2024",219,HAPPY VALLEY,Turf,1000,GOOD,--,WV-A,,130,Stallion
HORSEPOWER (J431),"Oct 27,2024",137,HAPPY VALLEY,Turf,1000,GOOD,0.56.98,1,N,122,Stallion
HAYDAY (H321),"Nov 2,2025",148,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.36,9,6-3/4,122,Stallion
HAYDAY (H321),"Oct 15,2025",102,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.01,7,3-1/2,118,Stallion
HAYDAY (H321),"Oct 1,2025",64,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.23,8,3,117,Stallion
HAYDAY (H321),"Jun 11,2025",755,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.28,10,5-1/2,121,Stallion
HAYDAY (H321),"May 14,2025",675,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.03,1,3,135,Stallion
HAYDAY (H321),"Apr 13,2025",589,SHA TIN,Turf,1000,GOOD,0.57.58,12,5-1/4,119,Stallion
HAYDAY (H321),"Mar 19,2025",522,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.13,8,3,116,Stallion
HAYDAY (H321),"Feb 19,2025",444,HAPPY VALLEY,Turf,1200,GOOD,1.10.81,11,6-3/4,119,Stallion
HAYDAY (H321),"Feb 5,2025",399,HAPPY VALLEY,Turf,1200,GOOD,1.09.93,1,N,131,Stallion
HAYDAY (H321),"Jan 22,2025",369,HAPPY VALLEY,Turf,1200,GOOD,1.10.03,2,N,128,Stallion
HAYDAY (H321),"Dec 22,2024",279,SHA TIN,Turf,1200,GOOD,1.10.08,11,6-1/2,129,Stallion
HAYDAY (H321),"Nov 20,2024",198,HAPPY VALLEY,Turf,1200,GOOD TO YIELDING,1.10.77,8,5-1/2,127,Stallion
HAYDAY (H321),"Oct 30,2024",144,HAPPY VALLEY,Turf,1200,GOOD,1.10.67,4,1-1/4,130,Stallion
HAYDAY (H321),"Oct 9,2024",89,HAPPY VALLEY,Turf,1200,GOOD,1.10.67,4,1,130,Stallion
HAYDAY (H321),"Jun 26,2024",774,HAPPY VALLEY,Turf,1200,GOOD,1.09.48,1,1-1/4,124,Stallion
HAYDAY (H321),"Jun 2,2024",718,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.39,4,3-3/4,121,Stallion
HAYDAY (H321),"May 11,2024",661,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.20,1,N,116,Stallion
HAYDAY (H321),"Apr 14,2024",582,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.22,3,1-1/4,118,Stallion
HAYDAY (H321),"Mar 13,2024",497,HAPPY VALLEY,Turf,1200,GOOD,1.11.11,3,2-3/4,120,Stallion
HAYDAY (H321),"Feb 21,2024",439,HAPPY VALLEY,Turf,1200,GOOD,1.10.16,3,1,119,Stallion
HAYDAY (H321),"Jan 21,2024",354,SHA TIN,Turf,1000,GOOD,0.58.85,11,6,119,Stallion
HAYDAY (H321),"Dec 17,2023",253,SHA TIN,Turf,1000,GOOD,0.57.82,6,6-1/4,122,Stallion
HAYDAY (H321),"Nov 26,2023",196,SHA TIN,Turf,1000,GOOD,0.58.54,9,7-1/4,125,Stallion
HAYDAY (H321),"Nov 8,2023",151,HAPPY VALLEY,Turf,1000,GOOD,0.58.62,12,8-1/2,128,Stallion
HAYDAY (H321),"Oct 15,2023",83,SHA TIN,Turf,1000,GOOD,0.57.64,7,3-3/4,127,Stallion
HAPPY HORSE (H061),"Nov 5,2025",152,HAPPY VALLEY,Turf,1000,GOOD,0.57.22,3,N,122,Stallion
HAPPY HORSE (H061),"Oct 22,2025",115,HAPPY VALLEY,Turf,1200,GOOD,1.10.26,4,2-1/2,128,Stallion
HAPPY HORSE (H061),"Sep 17,2025",29,HAPPY VALLEY,Turf,1000,GOOD,--,WV-A,,130,Stallion
HAPPY HORSE (H061),"Mar 12,2025",496,HAPPY VALLEY,Turf,1000,GOOD TO FIRM,0.57.61,10,4,127,Stallion
HAPPY HORSE (H061),"Dec 29,2024",297,SHA TIN,Turf,1000,GOOD,0.59.33,14,13,134,Stallion
HAPPY HORSE (H061),"Nov 27,2024",213,HAPPY VALLEY,Turf,1000,GOOD,0.57.60,2,3,134,Stallion
HAPPY HORSE (H061),"Nov 13,2024",179,HAPPY VALLEY,Turf,1000,GOOD,0.57.48,5,1-1/2,116,Stallion
HAPPY HORSE (H061),"Oct 16,2024",104,HAPPY VALLEY,Turf,1000,GOOD,0.58.22,11,7,115,Stallion
HAPPY HORSE (H061),"Oct 6,2024",78,SHA TIN,Turf,1000,GOOD TO FIRM,0.57.75,5,3-3/4,118,Stallion
HAPPY HORSE (H061),"Sep 11,2024",15,HAPPY VALLEY,Turf,1000,GOOD,0.58.37,8,3,117,Stallion
HAPPY HORSE (H061),"Jul 10,2024",818,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.11.32,11,9-1/2,118,Stallion
HAPPY HORSE (H061),"Jun 12,2024",747,HAPPY VALLEY,Turf,1000,GOOD,--,WV,,121,Stallion
HAPPY HORSE (H061),"May 15,2024",671,HAPPY VALLEY,Turf,1000,GOOD,0.57.84,3,1-1/4,121,Stallion
HAPPY HORSE (H061),"Mar 13,2024",494,HAPPY VALLEY,Turf,1000,GOOD,0.57.42,1,1,125,Stallion
HAPPY HORSE (H061),"Jan 10,2024",325,HAPPY VALLEY,Turf,1000,GOOD,0.58.65,5,4,135,Stallion
HAPPY HORSE (H061),"Dec 13,2023",242,HAPPY VALLEY,Turf,1000,GOOD,0.57.20,2,3,127,Stallion
HAPPY HORSE (H061),"Nov 29,2023",205,HAPPY VALLEY,Turf,1000,GOOD,0.57.60,1,3,117,Stallion
HAPPY HORSE (H061),"Nov 1,2023",129,HAPPY VALLEY,Turf,1000,GOOD,0.58.16,4,2-1/4,122,Stallion
HAPPY HORSE (H061),"Oct 11,2023",74,HAPPY VALLEY,Turf,1000,GOOD,0.58.27,7,3,128,Stallion
HAPPY HORSE (H061),"Sep 20,2023",32,HAPPY VALLEY,Turf,1000,GOOD,0.57.57,5,2-1/2,129,Stallion
HAPPY TOGETHER (G446),"Nov 9,2025",166,SHA TIN,Turf,1800,GOOD,1.47.36,2,SH,129,Stallion
HAPPY TOGETHER (G446),"Oct 19,2025",110,SHA TIN,Turf,1600,GOOD TO FIRM,1.33.13,7,3-3/4,115,Stallion
HAPPY TOGETHER (G446),"Sep 28,2025",52,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.03,3,1-1/2,135,Stallion
HAPPY TOGETHER (G446),"Jul 13,2025",835,SHA TIN,Turf,1600,GOOD TO FIRM,1.33.44,2,HD,129,Stallion
HAPPY TOGETHER (G446),"Jun 22,2025",772,SHA TIN,Turf,1400,GOOD,1.21.18,2,HD,128,Stallion
HAPPY TOGETHER (G446),"May 31,2025",722,SHA TIN,Turf,1600,GOOD,1.34.13,5,1-3/4,127,Stallion
HAPPY TOGETHER (G446),"Apr 27,2025",626,SHA TIN,Turf,1600,GOOD,1.33.63,6,2-3/4,126,Stallion
HAPPY TOGETHER (G446),"Mar 30,2025",547,SHA TIN,Turf,1600,GOOD,1.34.30,4,1-1/4,123,Stallion
HAPPY TOGETHER (G446),"Feb 23,2025",453,SHA TIN,Turf,2000,GOOD,2.01.43,5,5-1/4,126,Stallion
HAPPY TOGETHER (G446),"Jan 31,2025",390,SHA TIN,Turf,1800,GOOD,1.47.19,6,3-1/4,131,Stallion
HAPPY TOGETHER (G446),"Jan 8,2025",334,HAPPY VALLEY,Turf,1800,GOOD,1.49.27,2,1,135,Stallion
HAPPY TOGETHER (G446),"Dec 8,2024",246,SHA TIN,Turf,1600,GOOD,1.33.69,5,2-1/4,126,Stallion
HAPPY TOGETHER (G446),"Nov 17,2024",189,SHA TIN,Turf,1600,GOOD,1.33.30,4,3,123,Stallion
HAPPY TOGETHER (G446),"Oct 13,2024",99,SHA TIN,Turf,1600,GOOD TO FIRM,--,WV,,120,Stallion
HAPPY TOGETHER (G446),"Jun 23,2024",770,SHA TIN,Turf,1800,GOOD,1.48.70,3,N,126,Stallion
HAPPY TOGETHER (G446),"Apr 28,2024",624,SHA TIN,Turf,2000,YIELDING,2.01.50,4,3,126,Stallion
HAPPY TOGETHER (G446),"Apr 7,2024",566,SHA TIN,Turf,1600,GOOD,1.34.55,5,3-1/4,123,Stallion
HAPPY TOGETHER (G446),"Mar 10,2024",492,SHA TIN,Turf,1800,GOOD TO YIELDING,1.48.94,1,SH,133,Stallion
HAPPY TOGETHER (G446),"Feb 21,2024",438,HAPPY VALLEY,Turf,1650,GOOD,1.40.32,2,1-1/4,134,Stallion
HAPPY TOGETHER (G446),"Feb 4,2024",395,SHA TIN,Turf,1800,GOOD,1.47.88,7,3,118,Stallion
HAPPY TOGETHER (G446),"Jan 10,2024",330,HAPPY VALLEY,Turf,1800,GOOD,1.48.29,1,3,115,Stallion
HAPPY TOGETHER (G446),"Dec 20,2023",265,HAPPY VALLEY,Turf,1650,GOOD,1.41.23,1,3,122,Stallion
HAPPY TOGETHER (G446),"Nov 26,2023",201,SHA TIN,Turf,1600,GOOD,1.34.91,3,1-1/2,115,Stallion
HAPPY TOGETHER (G446),"Nov 5,2023",142,SHA TIN,Turf,1600,GOOD,1.34.17,1,1,126,Stallion
HAPPY TOGETHER (G446),"Sep 24,2023",45,SHA TIN,Turf,1600,GOOD,1.35.11,1,N,128,Stallion
HE WAS YOU (J547),"Oct 30,2025",135,SHA TIN,AWT,1200,GD,1.10.79,3,1,119,Stallion
HE WAS YOU (J547),"Oct 12,2025",85,SHA TIN,Turf,1200,GOOD,1.08.69,1,2,131,Stallion
HE WAS YOU (J547),"Apr 13,2025",587,SHA TIN,Turf,1400,GOOD,1.22.27,8,3-1/2,118,Stallion
HE WAS YOU (J547),"Mar 30,2025",550,SHA TIN,Turf,1400,GOOD,1.21.93,3,2-1/4,118,Stallion
HE WAS YOU (J547),"Mar 2,2025",466,SHA TIN,Turf,1000,GOOD,0.56.64,8,6,117,Stallion
HE WAS YOU (J547),"Feb 12,2025",420,SHA TIN,AWT,1200,WS,1.12.46,10,11,124,Stallion
HE WAS YOU (J547),"Jan 1,2025",309,SHA TIN,Turf,1200,GOOD,1.11.28,11,10,121,Stallion
HE WAS YOU (J547),"Dec 15,2024",261,SHA TIN,Turf,1200,GOOD,1.10.77,6,3-1/4,127,Stallion
HE WAS YOU (J547),"Dec 1,2024",229,SHA TIN,Turf,1400,GOOD,1.23.06,9,5-3/4,124,Stallion
HE WAS YOU (J547),"Nov 9,2024",168,SHA TIN,Turf,1200,GOOD,1.10.01,10,3,125,Stallion
HE WAS ME (J535),"Nov 2,2025",141,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.80,10,7-1/2,124,Stallion
HE WAS ME (J535),"Oct 15,2025",95,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.40.90,6,7-1/4,128,Stallion
HE WAS ME (J535),"Oct 1,2025",58,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.59,7,4-3/4,129,Stallion
HE WAS ME (J535),"Sep 14,2025",20,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.89,8,3,130,Stallion
HE WAS ME (J535),"Jul 13,2025",829,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.22,5,3-1/4,134,Stallion
HE WAS ME (J535),"Jul 1,2025",800,SHA TIN,Turf,1400,GOOD,1.22.67,9,4-3/4,114,Stallion
HE WAS ME (J535),"Jun 14,2025",760,SHA TIN,Turf,1400,GOOD,1.22.03,5,3,118,Stallion
HE WAS ME (J535),"May 25,2025",701,SHA TIN,Turf,1400,GOOD,1.22.99,13,11-1/2,118,Stallion
HE WAS ME (J535),"May 4,2025",645,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.70,10,6,122,Stallion
HE WAS ME (J535),"Apr 20,2025",604,SHA TIN,Turf,1600,GOOD TO FIRM,1.36.02,13,17,130,Stallion
HE WAS ME (J535),"Apr 13,2025",586,SHA TIN,Turf,1400,GOOD,1.22.27,7,4-1/4,126,Stallion
HE WAS ME (J535),"Feb 9,2025",408,SHA TIN,Turf,1400,GOOD,1.23.41,12,6-1/4,134,Stallion
HE WAS ME (J535),"Dec 29,2024",300,SHA TIN,Turf,1400,GOOD,1.23.36,11,9-3/4,135,Stallion
HE WAS ME (J535),"Dec 15,2024",266,SHA TIN,Turf,1400,GOOD,1.22.88,12,9-1/4,117,Stallion
HE WAS ME (J535),"Dec 1,2024",230,SHA TIN,Turf,1400,GOOD,1.23.25,12,12-3/4,121,Stallion
HE WAS ME (J535),"Nov 9,2024",174,SHA TIN,Turf,1200,GOOD TO FIRM,1.09.63,12,6-3/4,116,Stallion
HONEST WITNESS (K283),"Sep 17,2025",33,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.36,8,3-1/2,127,Stallion
HONEST WITNESS (K283),"Jul 16,2025",843,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.09.45,2,SH,126,Stallion
HONEST WITNESS (K283),"Jun 25,2025",783,HAPPY VALLEY,Turf,1200,GOOD TO FIRM,1.10.40,3,3,125,Stallion
HONEST WITNESS (K283),"May 25,2025",699,SHA TIN,Turf,1200,GOOD,1.10.01,5,1-3/4,126,Stallion
HONEST WITNESS (K283),"Apr 13,2025",584,SHA TIN,Turf,1200,GOOD,1.09.59,4,3-1/2,127,Stallion
HONEST WITNESS (K283),"Mar 15,2025",507,SHA TIN,Turf,1000,GOOD TO FIRM,0.56.75,4,2-3/4,128,Stallion
HEALTHY HAPPY (D435),"Nov 9,2025",169,SHA TIN,Turf,1400,GOOD,1.22.49,9,4-1/2,126,Stallion
HEALTHY HAPPY (D435),"Oct 1,2025",63,SHA TIN,Turf,1400,GOOD TO FIRM,1.20.96,1,N,129,Stallion
HEALTHY HAPPY (D435),"Sep 7,2025",8,SHA TIN,Turf,1400,GOOD TO YIELDING,1.21.78,8,3-3/4,127,Stallion
HEALTHY HAPPY (D435),"Jul 1,2025",802,SHA TIN,Turf,1400,GOOD,1.21.33,4,1-1/4,133,Stallion
HEALTHY HAPPY (D435),"Jun 8,2025",743,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.54,8,11-1/2,135,Stallion
HEALTHY HAPPY (D435),"Apr 27,2025",623,SHA TIN,Turf,1400,GOOD,1.21.69,5,1-1/2,132,Stallion
HEALTHY HAPPY (D435),"Mar 23,2025",525,SHA TIN,Turf,1400,GOOD TO FIRM,1.22.57,8,16-1/2,125,Stallion
HEALTHY HAPPY (D435),"Mar 2,2025",473,SHA TIN,Turf,1400,GOOD TO FIRM,1.21.09,2,1-1/4,128,Stallion
HEALTHY HAPPY (D435),"Jan 31,2025",392,SHA TIN,Turf,1400,GOOD,1.21.53,5,1-1/2,128,Stallion
HEALTHY HAPPY (D435),"Jan 1,2025",314,SHA TIN,Turf,1400,GOOD,1.21.94,10,6-1/2,115,Stallion
HEALTHY HAPPY (D435),"Nov 24,2024",208,SHA TIN,Turf,1600,GOOD TO FIRM,1.35.26,13,12,135,Stallion
HEALTHY HAPPY (D435),"Sep 22,2024",43,SHA TIN,Turf,1400,GOOD TO YIELDING,1.23.09,3,2-1/4,129,Stallion
HEALTHY HAPPY (D435),"Jun 23,2024",769,SHA TIN,Turf,1400,GOOD TO FIRM,1.23.23,7,9,119,Stallion
HEALTHY HAPPY (D435),"May 19,2024",677,SHA TIN,Turf,1400,GOOD,1.22.10,6,3-1/4,135,Stallion
HEALTHY HAPPY (D435),"Apr 7,2024",566,SHA TIN,Turf,1600,GOOD,1.34.78,9,4-3/4,123,Stallion
HEALTHY HAPPY (D435),"Mar 10,2024",490,SHA TIN,Turf,1400,GOOD,1.22.50,6,2,126,Stallion
HEALTHY HAPPY (D435),"Jan 21,2024",357,SHA TIN,Turf,1600,GOOD,1.37.79,8,23-3/4,126,Stallion
HEALTHY HAPPY (D435),"Jan 1,2024",303,SHA TIN,Turf,1400,GOOD,1.22.29,2,2,117,Stallion
HEALTHY HAPPY (D435),"Nov 19,2023",183,SHA TIN,Turf,1600,GOOD TO FIRM,1.33.97,5,5-3/4,123,Stallion
HEALTHY HAPPY (D435),"Sep 24,2023",39,SHA TIN,Turf,1400,GOOD,1.21.93,1,1-1/4,125,Stallion
HAPPYDEARHAPPYDEER (J002),"Jan 26,2025",382,SHA TIN,AWT,1650,GD,--,WV,,118,Stallion
HAPPYDEARHAPPYDEER (J002),"Jan 5,2025",322,SHA TIN,AWT,1800,GD,1.48.80,2,1,116,Stallion
HAPPYDEARHAPPYDEER (J002),"Dec 18,2024",273,SHA TIN,AWT,1650,GD,1.39.05,2,1,114,Stallion
HAPPYDEARHAPPYDEER (J002),"Dec 1,2024",226,SHA TIN,AWT,1800,GD,1.48.75,3,1-3/4,116,Stallion
HAPPYDEARHAPPYDEER (J002),"Oct 23,2024",124,SHA TIN,AWT,1650,GD,1.40.72,8,8-1/2,116,Stallion
HAPPYDEARHAPPYDEER (J002),"Jul 1,2024",790,SHA TIN,Turf,1400,GOOD,1.22.79,10,5,122,Stallion
HAPPYDEARHAPPYDEER (J002),"Jun 8,2024",736,SHA TIN,Turf,1400,GOOD,1.22.93,5,3-1/4,124,Stallion
HAPPYDEARHAPPYDEER (J002),"Dec 23,2023",274,SHA TIN,Turf,1400,GOOD,1.24.52,10,9-1/4,123,Stallion
HAPPYDEARHAPPYDEER (J002),"Dec 3,2023",216,SHA TIN,Turf,1200,GOOD,1.12.56,12,19-1/4,122,Stallion
IVY LEAGUE (H116),"Nov 5,2025",159,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.39.27,5,1-1/2,121,Stallion
IVY LEAGUE (H116),"Oct 22,2025",121,HAPPY VALLEY,Turf,1650,GOOD,1.39.76,3,1-3/4,124,Stallion
IVY LEAGUE (H116),"Jul 16,2025",845,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.38.54,3,1-1/4,124,Stallion
IVY LEAGUE (H116),"Jun 4,2025",735,HAPPY VALLEY,Turf,1650,GOOD TO YIELDING,1.41.11,11,10,123,Stallion
IVY LEAGUE (H116),"May 7,2025",656,HAPPY VALLEY,Turf,1650,GOOD,1.40.03,1,SH,135,Stallion
IVY LEAGUE (H116),"Apr 9,2025",579,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.39.68,4,2-1/2,118,Stallion
IVY LEAGUE (H116),"Apr 2,2025",560,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.39.48,9,5-1/2,119,Stallion
IVY LEAGUE (H116),"Mar 5,2025",478,HAPPY VALLEY,Turf,1650,GOOD,1.39.93,5,1-3/4,125,Stallion
IVY LEAGUE (H116),"Feb 5,2025",405,HAPPY VALLEY,Turf,1650,GOOD,1.40.26,3,1-1/2,121,Stallion
IVY LEAGUE (H116),"Jan 12,2025",346,SHA TIN,Turf,1600,GOOD,1.34.96,8,3-1/4,121,Stallion
IVY LEAGUE (H116),"Dec 11,2024",258,HAPPY VALLEY,Turf,1650,GOOD,1.40.51,2,HD,121,Stallion
IVY LEAGUE (H116),"Oct 30,2024",145,HAPPY VALLEY,Turf,1650,GOOD,1.40.16,7,2-3/4,123,Stallion
IVY LEAGUE (H116),"Oct 16,2024",109,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.39.30,9,3-1/4,124,Stallion
IVY LEAGUE (H116),"Sep 25,2024",51,HAPPY VALLEY,Turf,1650,GOOD,1.40.55,10,6-1/4,124,Stallion
IVY LEAGUE (H116),"Sep 11,2024",17,HAPPY VALLEY,Turf,1650,GOOD,1.41.42,5,2-1/2,125,Stallion
IVY LEAGUE (H116),"Jul 10,2024",820,HAPPY VALLEY,Turf,1800,GOOD TO FIRM,1.50.02,11,7-1/4,125,Stallion
IVY LEAGUE (H116),"Jun 12,2024",750,HAPPY VALLEY,Turf,1650,GOOD,1.40.81,6,2-1/4,130,Stallion
IVY LEAGUE (H116),"May 22,2024",692,HAPPY VALLEY,Turf,1650,GOOD,1.40.31,3,N,124,Stallion
IVY LEAGUE (H116),"May 1,2024",634,HAPPY VALLEY,Turf,1650,GOOD TO YIELDING,1.41.11,4,4-3/4,123,Stallion
IVY LEAGUE (H116),"Apr 10,2024",576,HAPPY VALLEY,Turf,1650,GOOD,1.41.05,1,,118,Stallion
IVY LEAGUE (H116),"Mar 20,2024",520,HAPPY VALLEY,Turf,1650,GOOD,1.41.53,5,1-1/4,120,Stallion
IVY LEAGUE (H116),"Feb 28,2024",462,HAPPY VALLEY,Turf,1650,GOOD,1.41.87,6,5-1/4,123,Stallion
IVY LEAGUE (H116),"Jan 31,2024",387,HAPPY VALLEY,Turf,1650,GOOD,1.40.40,4,2-1/4,123,Stallion
IVY LEAGUE (H116),"Jan 17,2024",349,HAPPY VALLEY,Turf,1650,GOOD,1.41.18,6,2-1/2,127,Stallion
IVY LEAGUE (H116),"Jan 4,2024",312,HAPPY VALLEY,Turf,1650,GOOD,1.40.81,5,2-3/4,124,Stallion
IVY LEAGUE (H116),"Dec 6,2023",229,HAPPY VALLEY,Turf,1650,GOOD,1.41.65,9,6,124,Stallion
IVY LEAGUE (H116),"Nov 1,2023",136,HAPPY VALLEY,Turf,1650,GOOD,1.40.85,5,3-1/2,126,Stallion
IVY LEAGUE (H116),"Oct 11,2023",76,HAPPY VALLEY,Turf,1650,GOOD,1.39.59,1,N,119,Stallion
IVY LEAGUE (H116),"Sep 20,2023",34,HAPPY VALLEY,Turf,1650,GOOD,1.40.67,6,2-3/4,120,Stallion
I CAN (H381),"Nov 2,2025",150,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.40.28,1,SH,128,Stallion
I CAN (H381),"Oct 19,2025",113,SHA TIN,Turf,1600,GOOD TO FIRM,1.34.69,11,6-1/2,129,Stallion
I CAN (H381),"Sep 17,2025",32,HAPPY VALLEY,Turf,1650,GOOD TO FIRM,1.40.58,9,4-1/4,131,Stallion
I CAN (H381),"Sep 10,2025",15,HAPPY VALLEY,Turf,1650,GOOD,1.39.67,3,SH,127,Stallion
I CAN (H381),"Feb 26,2025",459,HAPPY VALLEY,Turf,1650,GOOD,1.39.68,6,3-3/4,123,Stallion
I CAN (H381),"Feb 5,2025",405,HAPPY VALLEY,Turf,1650,GOOD,1.40.27,4,1-1/2,129,Stallion
I CAN (H381),"Jan 15,2025",354,HAPPY VALLEY,Turf,1650,GOOD,1.40.78,12,7-1/2,129,Stallion
I CAN (H381),"Dec 11,2024",258,HAPPY VALLEY,Turf,1650,GOOD,1.40.48,1,HD,124,Stallion
